bankCode;branchCode;bic;bankName;postalCode;city;flags
16320;;BTVAAT22XXX;BTV Vier Länder Bank AG;6020;Innsbruck;
16330;;BTVAAT22XXX;BTV Vier Länder Bank AG;6020;Innsbruck;
16340;;BTVAAT22XXX;BTV Vier Länder Bank AG;6020;Innsbruck;
16350;;BTVAAT22XXX;BTV Vier Länder Bank AG;6020;Innsbruck;
16360;;BTVAAT22XXX;BTV Vier Länder Bank AG;6020;Innsbruck;
16370;;BTVAAT22XXX;BTV Vier Länder Bank AG;6020;Innsbruck;
16380;;BTVAAT22XXX;BTV Vier Länder Bank AG;6020;Innsbruck;
16390;;BTVAAT22XXX;BTV Vier Länder Bank AG;6020;Innsbruck;
16400;;BTVAAT22XXX;BTV Vier Länder Bank AG;6020;Innsbruck;
16410;;BTVAAT22XXX;BTV Vier Länder Bank AG;6020;Innsbruck;
16420;;BTVAAT22XXX;BTV Vier Länder Bank AG;6020;Innsbruck;
16430;;BTVAAT22XXX;BTV Vier Länder Bank AG;6020;Innsbruck;
16440;;BTVAAT22XXX;BTV Vier Länder Bank AG;6020;Innsbruck;
16450;;BTVAAT22XXX;BTV Vier Länder Bank AG;6020;Innsbruck;
16460;;BTVAAT22XXX;BTV Vier Länder Bank AG;6020;Innsbruck;
17000;;BFKKAT2KXXX;BKS Bank AG;9020;Klagenfurt;
17100;;BFKKAT2KXXX;BKS Bank AG;9020;Klagenfurt;
17200;;BFKKAT2KXXX;BKS Bank AG;9020;Klagenfurt;
17300;;BFKKAT2KXXX;BKS Bank AG;9020;Klagenfurt;
17400;;BFKKAT2KXXX;BKS Bank AG;9020;Klagenfurt;
17500;;BFKKAT2KXXX;BKS Bank AG;9020;Klagenfurt;
18100;;GEBAATWWXXX;BNP Paribas SA Niederlassung Österreich;1030;Wien;
18120;;PABXATW1XXX;A1 Bank AG;1020;Wien;
18130;;BWFBATW1XXX;Österreichische Ärzte- und Apothekerbank AG;1090;Wien;
18140;;CITIATWXXXX;Citibank Europe plc, Austria Branch;1010;Wien;
18150;;SGABATWWXXX;Société Générale Zweigniederlassung Wien;1040;Wien;
18160;;VBOEATWWXXX;VOLKSBANK WIEN AG;1030;Wien;
18170;;;KA Finanz AG i.A.;1020;Wien;
18190;;BAWAATWWXXX;BAWAG P.S.K. Bank für Arbeit und Wirtschaft und Österreichische Postsparkasse Aktiengesellschaft;1100;Wien;
18400;;BGENATWWXXX;Generali Bank AG;1010;Wien;
18600;;VKBLAT2LXXX;Volkskreditbank AG;4020;Linz;
19001;;TRBKATW2XXX;Trade Republic Bank GmbH, Branch Austria;1010;Wien;
19100;;DEUTATWWXXX;Deutsche Bank Aktiengesellschaft Filiale Wien;1010;Wien;
19120;;SPBAATWWXXX;bank99 AG;1020;Wien;
19140;;GUTBATWWXXX;Bank Gutmann Aktiengesellschaft;1010;Wien;
19150;;KTBKATWWXXX;Kathrein Privatbank Aktiengesellschaft;1010;Wien;
19160;;WIPBATWWXXX;Wiener Privatbank SE;1010;Wien;
19170;;PABAAT2LXXX;PARTNER BANK AKTIENGESELLSCHAFT;4020;Linz;
19190;;BSSWATWWXXX;Schelhammer Capital Bank AG;1010;Wien;
19200;;SCHOATWWXXX;Schoellerbank Aktiengesellschaft;1010;Wien;
19210;;SPBAATWWB99;bank99 AG;1020;Wien;
19220;;WISMATWWXXX;Bank Winter & Co. AG;1010;Wien;
19250;;DIRAAT2SXXX;BAWAG P.S.K. Bank für Arbeit und Wirtschaft und Österreichische Postsparkasse Aktiengesellschaft;1100;Wien;
19325;;;ODDO BHF SCA, Niederlassung Österreich;1190;Wien;
19360;;INGBATWWXXX;ING Austria Branch of ING Bank N.V.;1020;Wien;
19380;;DENEATW1XXX;Bankhaus Denzel Aktiengesellschaft;1030;Wien;
19390;;BMASAT21XXX;BMW Austria Bank GmbH;5020;Salzburg;
