bankCode;branchCode;bic;bankName;postalCode;city;flags
263;;GEBABEBB;BNP Paribas Fortis;;;
264;;GEBABEBB;BNP Paribas Fortis;;;
265;;GEBABEBB;BNP Paribas Fortis;;;
266;;GEBABEBB;BNP Paribas Fortis;;;
267;;GEBABEBB;BNP Paribas Fortis;;;
268;;GEBABEBB;BNP Paribas Fortis;;;
269;;GEBABEBB;BNP Paribas Fortis;;;
270;;GEBABEBB;BNP Paribas Fortis;;;
271;;GEBABEBB;BNP Paribas Fortis;;;
272;;GEBABEBB;BNP Paribas Fortis;;;
273;;GEBABEBB;BNP Paribas Fortis;;;
274;;GEBABEBB;BNP Paribas Fortis;;;
275;;GEBABEBB;BNP Paribas Fortis;;;
276;;GEBABEBB;BNP Paribas Fortis;;;
277;;GEBABEBB;BNP Paribas Fortis;;;
278;;GEBABEBB;BNP Paribas Fortis;;;
279;;GEBABEBB;BNP Paribas Fortis;;;
280;;GEBABEBB;BNP Paribas Fortis;;;
281;;GEBABEBB;BNP Paribas Fortis;;;
282;;GEBABEBB;BNP Paribas Fortis;;;
283;;GEBABEBB;BNP Paribas Fortis;;;
284;;GEBABEBB;BNP Paribas Fortis;;;
285;;GEBABEBB;BNP Paribas Fortis;;;
286;;GEBABEBB;BNP Paribas Fortis;;;
287;;GEBABEBB;BNP Paribas Fortis;;;
288;;GEBABEBB;BNP Paribas Fortis;;;
289;;GEBABEBB;BNP Paribas Fortis;;;
290;;GEBABEBB;BNP Paribas Fortis;;;
291;;GEBABEBB;BNP Paribas Fortis;;;
292;;GEBABEBB;BNP Paribas Fortis;;;
293;;GEBABEBB;BNP Paribas Fortis;;;
294;;GEBABEBB;BNP Paribas Fortis;;;
295;;GEBABEBB;BNP Paribas Fortis;;;
296;;GEBABEBB;BNP Paribas Fortis;;;
297;;GEBABEBB;BNP Paribas Fortis;;;
298;;GEBABEBB;BNP Paribas Fortis;;;
299;;GEBABEBB;BNP Paribas Fortis;;;
300;;BBRUBEBB;ING België;;;
301;;BBRUBEBB;ING België;;;
302;;BBRUBEBB;ING België;;;
303;;BBRUBEBB;ING België;;;
304;;BBRUBEBB;ING België;;;
305;;BBRUBEBB;ING België;;;
306;;BBRUBEBB;ING België;;;
307;;BBRUBEBB;ING België;;;
308;;BBRUBEBB;ING België;;;
309;;BBRUBEBB;ING België;;;
310;;BBRUBEBB;ING België;;;
311;;BBRUBEBB;ING België;;;
312;;BBRUBEBB;ING België;;;
313;;BBRUBEBB;ING België;;;
314;;BBRUBEBB;ING België;;;
315;;BBRUBEBB;ING België;;;
316;;BBRUBEBB;ING België;;;
317;;BBRUBEBB;ING België;;;
318;;BBRUBEBB;ING België;;;
319;;BBRUBEBB;ING België;;;
320;;BBRUBEBB;ING België;;;
321;;BBRUBEBB;ING België;;;
322;;BBRUBEBB;ING België;;;
323;;BBRUBEBB;ING België;;;
324;;BBRUBEBB;ING België;;;
325;;BBRUBEBB;ING België;;;
326;;BBRUBEBB;ING België;;;
327;;BBRUBEBB;ING België;;;
328;;BBRUBEBB;ING België;;;
329;;BBRUBEBB;ING België;;;
330;;BBRUBEBB;ING België;;;
331;;BBRUBEBB;ING België;;;
332;;BBRUBEBB;ING België;;;
333;;BBRUBEBB;ING België;;;
334;;BBRUBEBB;ING België;;;
335;;BBRUBEBB;ING België;;;
336;;BBRUBEBB;ING België;;;
337;;BBRUBEBB;ING België;;;
338;;BBRUBEBB;ING België;;;
339;;BBRUBEBB;ING België;;;
340;;BBRUBEBB;ING België;;;
341;;BBRUBEBB;ING België;;;
342;;BBRUBEBB;ING België;;;
343;;BBRUBEBB;ING België;;;
344;;BBRUBEBB;ING België;;;
345;;BBRUBEBB;ING België;;;
346;;BBRUBEBB;ING België;;;
347;;BBRUBEBB;ING België;;;
348;;BBRUBEBB;ING België;;;
349;;BBRUBEBB;ING België;;;
350;;BBRUBEBB;ING België;;;
351;;BBRUBEBB;ING België;;;
352;;BBRUBEBB;ING België;;;
353;;BBRUBEBB;ING België;;;
354;;BBRUBEBB;ING België;;;
355;;BBRUBEBB;ING België;;;
356;;BBRUBEBB;ING België;;;
357;;BBRUBEBB;ING België;;;
358;;BBRUBEBB;ING België;;;
359;;BBRUBEBB;ING België;;;
360;;BBRUBEBB;ING België;;;
361;;BBRUBEBB;ING België;;;
362;;BBRUBEBB;ING België;;;
363;;BBRUBEBB;ING België;;;
364;;BBRUBEBB;ING België;;;
365;;BBRUBEBB;ING België;;;
366;;BBRUBEBB;ING België;;;
367;;BBRUBEBB;ING België;;;
368;;BBRUBEBB;ING België;;;
369;;BBRUBEBB;ING België;;;
370;;BBRUBEBB;ING België;;;
371;;BBRUBEBB;ING België;;;
372;;BBRUBEBB;ING België;;;
373;;BBRUBEBB;ING België;;;
374;;BBRUBEBB;ING België;;;
375;;BBRUBEBB;ING België;;;
376;;BBRUBEBB;ING België;;;
377;;BBRUBEBB;ING België;;;
378;;BBRUBEBB;ING België;;;
379;;BBRUBEBB;ING België;;;
380;;BBRUBEBB;ING België;;;
381;;BBRUBEBB;ING België;;;
382;;BBRUBEBB;ING België;;;
383;;BBRUBEBB;ING België;;;
384;;BBRUBEBB;ING België;;;
385;;BBRUBEBB;ING België;;;
386;;BBRUBEBB;ING België;;;
387;;BBRUBEBB;ING België;;;
388;;BBRUBEBB;ING België;;;
389;;BBRUBEBB;ING België;;;
390;;BBRUBEBB;ING België;;;
391;;BBRUBEBB;ING België;;;
392;;BBRUBEBB;ING België;;;
393;;BBRUBEBB;ING België;;;
394;;BBRUBEBB;ING België;;;
395;;BBRUBEBB;ING België;;;
396;;BBRUBEBB;ING België;;;
397;;BBRUBEBB;ING België;;;
398;;BBRUBEBB;ING België;;;
399;;BBRUBEBB;ING België;;;
400;;KREDBEBB;KBC Bank;;;
401;;KREDBEBB;KBC Bank;;;
402;;KREDBEBB;KBC Bank;;;
403;;KREDBEBB;KBC Bank;;;
404;;KREDBEBB;KBC Bank;;;
405;;KREDBEBB;KBC Bank;;;
406;;KREDBEBB;KBC Bank;;;
407;;KREDBEBB;KBC Bank;;;
408;;KREDBEBB;KBC Bank;;;
409;;KREDBEBB;KBC Bank;;;
410;;KREDBEBB;KBC Bank;;;
411;;KREDBEBB;KBC Bank;;;
412;;KREDBEBB;KBC Bank;;;
413;;KREDBEBB;KBC Bank;;;
414;;KREDBEBB;KBC Bank;;;
415;;KREDBEBB;KBC Bank;;;
416;;KREDBEBB;KBC Bank;;;
417;;KREDBEBB;KBC Bank;;;
418;;KREDBEBB;KBC Bank;;;
419;;KREDBEBB;KBC Bank;;;
420;;KREDBEBB;KBC Bank;;;
421;;KREDBEBB;KBC Bank;;;
422;;KREDBEBB;KBC Bank;;;
423;;KREDBEBB;KBC Bank;;;
424;;KREDBEBB;KBC Bank;;;
425;;KREDBEBB;KBC Bank;;;
426;;KREDBEBB;KBC Bank;;;
427;;KREDBEBB;KBC Bank;;;
428;;KREDBEBB;KBC Bank;;;
429;;KREDBEBB;KBC Bank;;;
430;;KREDBEBB;KBC Bank;;;
431;;KREDBEBB;KBC Bank;;;
432;;KREDBEBB;KBC Bank;;;
433;;KREDBEBB;KBC Bank;;;
434;;KREDBEBB;KBC Bank;;;
435;;KREDBEBB;KBC Bank;;;
436;;KREDBEBB;KBC Bank;;;
437;;KREDBEBB;KBC Bank;;;
438;;KREDBEBB;KBC Bank;;;
439;;KREDBEBB;KBC Bank;;;
440;;KREDBEBB;KBC Bank;;;
441;;KREDBEBB;KBC Bank;;;
442;;KREDBEBB;KBC Bank;;;
443;;KREDBEBB;KBC Bank;;;
444;;KREDBEBB;KBC Bank;;;
445;;KREDBEBB;KBC Bank;;;
446;;KREDBEBB;KBC Bank;;;
447;;KREDBEBB;KBC Bank;;;
448;;KREDBEBB;KBC Bank;;;
449;;KREDBEBB;KBC Bank;;;
450;;KREDBEBB;KBC Bank;;;
451;;KREDBEBB;KBC Bank;;;
452;;KREDBEBB;KBC Bank;;;
453;;KREDBEBB;KBC Bank;;;
454;;KREDBEBB;KBC Bank;;;
455;;KREDBEBB;KBC Bank;;;
456;;KREDBEBB;KBC Bank;;;
457;;KREDBEBB;KBC Bank;;;
458;;KREDBEBB;KBC Bank;;;
459;;KREDBEBB;KBC Bank;;;
460;;KREDBEBB;KBC Bank;;;
461;;KREDBEBB;KBC Bank;;;
462;;KREDBEBB;KBC Bank;;;
463;;KREDBEBB;KBC Bank;;;
464;;KREDBEBB;KBC Bank;;;
465;;KREDBEBB;KBC Bank;;;
466;;KREDBEBB;KBC Bank;;;
467;;KREDBEBB;KBC Bank;;;
468;;KREDBEBB;KBC Bank;;;
469;;KREDBEBB;KBC Bank;;;
470;;KREDBEBB;KBC Bank;;;
471;;KREDBEBB;KBC Bank;;;
472;;KREDBEBB;KBC Bank;;;
473;;KREDBEBB;KBC Bank;;;
474;;KREDBEBB;KBC Bank;;;
475;;KREDBEBB;KBC Bank;;;
476;;KREDBEBB;KBC Bank;;;
477;;KREDBEBB;KBC Bank;;;
478;;KREDBEBB;KBC Bank;;;
479;;KREDBEBB;KBC Bank;;;
480;;KREDBEBB;KBC Bank;;;
481;;KREDBEBB;KBC Bank;;;
482;;KREDBEBB;KBC Bank;;;
483;;KREDBEBB;KBC Bank;;;
484;;KREDBEBB;KBC Bank;;;
485;;KREDBEBB;KBC Bank;;;
486;;KREDBEBB;KBC Bank;;;
487;;KREDBEBB;KBC Bank;;;
488;;KREDBEBB;KBC Bank;;;
489;;KREDBEBB;KBC Bank;;;
490;;KREDBEBB;KBC Bank;;;
491;;KREDBEBB;KBC Bank;;;
492;;KREDBEBB;KBC Bank;;;
493;;KREDBEBB;KBC Bank;;;
494;;KREDBEBB;KBC Bank;;;
495;;KREDBEBB;KBC Bank;;;
496;;KREDBEBB;KBC Bank;;;
497;;KREDBEBB;KBC Bank;;;
498;;KREDBEBB;KBC Bank;;;
499;;KREDBEBB;KBC Bank;;;
500;;;VRIJ;;;
501;;DHBNBEBB;Demir-Halk Bank (Nederland) (DHB);;;
502;;;VRIJ;;;
503;;;VRIJ;;;
504;;PANXBEB1;Unifiedpost Payments;;;
505;;;VRIJ;;;
506;;;VRIJ;;;
507;;DIERBE21;Dierickx, Leys & Cie Effectenbank;;;
508;;PARBBEBZMDC;BNP Paribas SA, Belgium Branch – Securities Services business;;;
509;;ABNABE2AIPC;ABN AMRO Bank N.V.;;;
510;;VAPEBE22;VAN DE PUT & CO Private Bankers;;;
511;;;VRIJ;;;
512;;DNIBBE21;NIBC BANK;;;
513;;ABNABE2AIPC;ABN AMRO Bank N.V.;;;
514;;PUILBEBB;Puilaetco Branch of Quintet Private Bank SA;;;
515;;IRVTBEBB;The Bank of New York Mellon NV/SA;;;
516;;;VRIJ;;;
517;;;VRIJ;;;
518;;;VRIJ;;;
519;;;VRIJ;;;
520;;;Onbeschikbaar;;;
521;;FVLBBE22;F. van Lanschot Bankiers;;;
522;;UTWBBEBB;United Taiwan Bank;;;
523;;TRIOBEBB;Triodos Bank;;;
524;;WAFABEBB;Attijariwafa bank Europe;;;
525;;FVLBBE22;F. van Lanschot Bankiers;;;
526;;;VRIJ;;;
527;;;VRIJ;;;
528;;;VRIJ;;;
529;;;VRIJ;;;
530;;;VRIJ;;;
531;;;VRIJ;;;
532;;;VRIJ;;;
533;;;VRIJ;;;
534;;;VRIJ;;;
535;;;VRIJ;;;
536;;;VRIJ;;;
537;;;VRIJ;;;
538;;;Hoist Finance AB;;;
539;;;Onbeschikbaar;;;
540;;;VRIJ;;;
541;;BKIDBE22;BANK OF INDIA;;;
542;;;VRIJ;;;
543;;;VRIJ;;;
544;;;VRIJ;;;
545;;;Onbeschikbaar;;;
546;;WAFABEBB;Attijariwafa bank Europe;;;
547;;;VRIJ;;;
548;;LOCYBEBB;Lombard Odier (Europe);;;
549;;CHASBEBX;J.P. Morgan SE -Brussels Branch;;;
550;;GKCCBEBB;BELFIUS BANK;;;
551;;GKCCBEBB;BELFIUS BANK;;;
552;;GKCCBEBB;BELFIUS BANK;;;
553;;GKCCBEBB;BELFIUS BANK;;;
554;;GKCCBEBB;BELFIUS BANK;;;
555;;GKCCBEBB;BELFIUS BANK;;;
556;;GKCCBEBB;BELFIUS BANK;;;
557;;GKCCBEBB;BELFIUS BANK;;;
558;;GKCCBEBB;BELFIUS BANK;;;
559;;GKCCBEBB;BELFIUS BANK;;;
560;;GKCCBEBB;BELFIUS BANK;;;
561;;;VRIJ;;;
562;;GKCCBEBB;BELFIUS BANK;;;
563;;GKCCBEBB;BELFIUS BANK;;;
564;;GKCCBEBB;BELFIUS BANK;;;
565;;GKCCBEBB;BELFIUS BANK;;;
566;;GKCCBEBB;BELFIUS BANK;;;
567;;GKCCBEBB;BELFIUS BANK;;;
568;;GKCCBEBB;BELFIUS BANK;;;
569;;GKCCBEBB;BELFIUS BANK;;;
570;;CITIBEBX;Citibank Europe Plc - Belgium Branch;;;
571;;CITIBEBX;Citibank Europe Plc - Belgium Branch;;;
572;;CITIBEBX;Citibank Europe Plc - Belgium Branch;;;
573;;CITIBEBX;Citibank Europe Plc - Belgium Branch;;;
574;;CITIBEBX;Citibank Europe Plc - Belgium Branch;;;
575;;CITIBEBX;Citibank Europe Plc - Belgium Branch;;;
576;;CITIBEBX;Citibank Europe Plc - Belgium Branch;;;
577;;CITIBEBX;Citibank Europe Plc - Belgium Branch;;;
578;;CITIBEBX;Citibank Europe Plc - Belgium Branch;;;
579;;CITIBEBX;Citibank Europe Plc - Belgium Branch;;;
580;;;VRIJ;;;
581;;MHCBBEBB;Mizuho Bank Europe N.V. Brussels Branch;;;
582;;;VRIJ;;;
583;;DEGRBEBB;Banque Degroof Petercam Luxembourg;;;
584;;;VRIJ;;;
585;;RCBPBEBB;Rothschild Belgique Succursale Rothschild Martin Maurel;;;
586;;CFFRBEB1;Crédit Foncier de France;;;
587;;BIBLBE21;BinckBank;;;
588;;CMCIBEB1BTB;Banque Transatlantique Belgium;;;
589;;;VRIJ;;;
590;;BSCHBEBB;Santander Consumer Finance – Succursale en Belgique/Bijkantoor in België;;;
591;;BSCHBEBB;Santander Consumer Finance – Succursale en Belgique/Bijkantoor in België;;;
592;;BSCHBEBB;Santander Consumer Finance – Succursale en Belgique/Bijkantoor in België;;;
593;;BSCHBEBB;Santander Consumer Finance – Succursale en Belgique/Bijkantoor in België;;;
594;;BSCHBEBB;Santander Consumer Finance – Succursale en Belgique/Bijkantoor in België;;;
595;;CTBKBEBX;Beobank;;;
596;;CTBKBEBX;Beobank;;;
597;;CTBKBEBX;Beobank;;;
598;;CTBKBEBX;Beobank;;;
599;;CTBKBEBX;Beobank;;;
600;;CTBKBEBX;Beobank;;;
601;;CTBKBEBX;Beobank;;;
602;;;VRIJ;;;
603;;SWNBBEB2;SWAN SAS;;;
604;;SWNBBEB2;SWAN SAS;;;
605;;BKCHBEBB;Bank of China (Europe) SA Brussels Branch;;;
606;;DLLUBE22;Delen Private Bank Luxembourg – Belgian Branch;;;
607;;ICBKBEBB;Industrial and Commercial Bank of China (Europe);;;
608;;;VRIJ;;;
609;;;VRIJ;;;
610;;DEUTBEBE;Deutsche Bank AG;;;
611;;DEUTBEBE;Deutsche Bank AG;;;
612;;DEUTBEBE;Deutsche Bank AG;;;
613;;DEUTBEBE;Deutsche Bank AG;;;
614;;;VRIJ;;;
615;;;VRIJ;;;
616;;;VRIJ;;;
617;;;VRIJ;;;
618;;;VRIJ;;;
619;;;VRIJ;;;
620;;;VRIJ;;;
621;;;VRIJ;;;
622;;;VRIJ;;;
623;;;VRIJ;;;
624;;GKCCBEBB;BELFIUS BANK;;;
625;;GKCCBEBB;BELFIUS BANK;;;
626;;;VRIJ;;;
